Date,DayOfWeek,Month,Season,Weekend,Holiday,Ramadan,Promotion,NearbyEvent,TemperatureC,RainfallMM,FootTraffic,AvgOrderValue,TopSellingProduct,WorkingHours,DailyRevenue
2023-09-24,Sunday,9,Autumn,1,0,0,0,0,22,0.9,197,4.68,Latte,11,840.56
2023-09-25,Monday,9,Autumn,0,1,0,0,0,20,0.8,122,7.22,Sandwich,10,734.74
2023-09-26,Tuesday,9,Autumn,0,0,0,0,0,22,1.8,121,7.06,Americano,10,968.21
2023-09-27,Wednesday,9,Autumn,0,0,0,0,0,25,0.1,165,6.89,Latte,10,1195.44
2023-09-28,Thursday,9,Autumn,0,0,0,0,0,19,8.0,105,8.79,Americano,10,790.24
2023-09-29,Friday,9,Autumn,0,0,0,1,1,20,4.1,251,5.58,Cappuccino,10,1637.28
2023-09-30,Saturday,9,Autumn,1,0,0,1,0,18,9.1,236,6.76,Cappuccino,11,1646.68
2023-10-01,Sunday,10,Autumn,1,0,0,0,0,25,2.6,222,10.16,Americano,11,2266.65
2023-10-02,Monday,10,Autumn,0,0,0,1,0,28,4.7,178,8.32,Mocha,10,1682.54
2023-10-03,Tuesday,10,Autumn,0,0,0,0,0,21,7.8,144,8.05,Tea,10,1300.52
2023-10-04,Wednesday,10,Autumn,0,0,0,0,0,24,1.7,148,4.96,Pastry,10,849.4
2023-10-05,Thursday,10,Autumn,0,0,0,1,0,28,0.3,197,7.64,Espresso,10,1694.32
2023-10-06,Friday,10,Autumn,0,0,0,0,0,25,3.2,138,8.32,Americano,10,1174.76
2023-10-07,Saturday,10,Autumn,1,0,0,0,0,21,6.0,207,9.12,Americano,11,1974.22
2023-10-08,Sunday,10,Autumn,1,0,0,1,1,22,1.3,311,5.14,Americano,11,1732.38
2023-10-09,Monday,10,Autumn,0,0,0,0,0,29,9.2,108,5.61,Sandwich,10,443.77
2023-10-10,Tuesday,10,Autumn,0,0,0,1,0,19,1.7,193,7.63,Pastry,10,1716.38
2023-10-11,Wednesday,10,Autumn,0,0,0,0,0,25,0.0,139,7.16,Cappuccino,10,1028.02
2023-10-12,Thursday,10,Autumn,0,0,0,1,0,26,5.9,173,8.23,Espresso,10,1591.8
2023-10-13,Friday,10,Autumn,0,0,0,1,0,25,4.2,196,6.85,Cappuccino,10,1404.19
2023-10-14,Saturday,10,Autumn,1,0,0,1,0,19,0.3,259,7.96,Pastry,11,2274.8
2023-10-15,Sunday,10,Autumn,1,0,0,1,1,27,2.3,316,4.99,Sandwich,11,1695.29
2023-10-16,Monday,10,Autumn,0,0,0,1,1,19,2.9,228,4.83,Tea,10,1301.03
2023-10-17,Tuesday,10,Autumn,0,0,0,0,0,18,10.0,118,4.82,Americano,10,448.34
2023-10-18,Wednesday,10,Autumn,0,0,0,1,0,23,1.7,204,6.91,Tea,10,1416.17
2023-10-19,Thursday,10,Autumn,0,0,0,0,0,26,3.5,140,5.23,Espresso,10,856.23
2023-10-20,Friday,10,Autumn,0,0,0,1,0,20,2.8,186,7.74,Espresso,10,1604.71
2023-10-21,Saturday,10,Autumn,1,0,0,0,0,25,4.0,217,7.98,Tea,11,1839.25
2023-10-22,Sunday,10,Autumn,1,0,0,1,0,19,4.9,230,10.25,Tea,11,2727.13
2023-10-23,Monday,10,Autumn,0,0,0,0,0,28,1.2,162,5.04,Sandwich,10,762.21
2023-10-24,Tuesday,10,Autumn,0,0,0,0,0,29,3.9,109,6.17,Latte,10,743.34
2023-10-25,Wednesday,10,Autumn,0,0,0,1,0,22,4.1,176,6.71,Sandwich,10,1241.86
2023-10-26,Thursday,10,Autumn,0,0,0,1,1,26,5.4,206,4.72,Mocha,10,1035.23
2023-10-27,Friday,10,Autumn,0,0,0,0,0,24,3.2,156,7.11,Cappuccino,10,1082.16
2023-10-28,Saturday,10,Autumn,1,0,0,0,1,22,6.1,232,8.37,Mocha,11,2054.09
2023-10-29,Sunday,10,Autumn,1,0,0,1,0,29,0.4,271,6.0,Espresso,11,1810.27
2023-10-30,Monday,10,Autumn,0,0,0,0,0,26,3.9,130,7.54,Mocha,10,1050.82
2023-10-31,Tuesday,10,Autumn,0,0,0,1,0,23,2.4,174,4.86,Pastry,10,840.44
2023-11-01,Wednesday,11,Autumn,0,0,0,0,0,24,7.9,133,4.95,Sandwich,10,643.73
2023-11-02,Thursday,11,Autumn,0,0,0,1,1,30,6.6,242,9.17,Sandwich,10,2515.26
2023-11-03,Friday,11,Autumn,0,0,0,0,0,29,2.0,153,5.6,Sandwich,10,823.37
2023-11-04,Saturday,11,Autumn,1,0,0,0,0,23,0.0,197,7.0,Americano,11,1308.71
2023-11-05,Sunday,11,Autumn,1,0,0,0,1,19,2.9,260,6.0,Espresso,11,1588.34
2023-11-06,Monday,11,Autumn,0,0,0,0,0,23,6.7,144,5.71,Americano,10,743.23
2023-11-07,Tuesday,11,Autumn,0,0,0,0,0,29,9.8,121,8.96,Americano,10,1187.87
2023-11-08,Wednesday,11,Autumn,0,0,0,0,0,26,4.4,124,8.16,Cappuccino,10,1097.24
2023-11-09,Thursday,11,Autumn,0,0,0,0,0,24,4.7,113,6.07,Cappuccino,10,711.85
2023-11-10,Friday,11,Autumn,0,0,0,1,0,23,4.6,179,8.06,Pastry,10,1482.19
2023-11-11,Saturday,11,Autumn,1,0,0,1,0,22,0.8,273,9.28,Pastry,11,2639.87
2023-11-12,Sunday,11,Autumn,1,0,0,1,0,27,0.7,252,5.49,Tea,11,1621.31
2023-11-13,Monday,11,Autumn,0,0,0,1,0,27,0.4,171,8.76,Tea,10,1592.52
2023-11-14,Tuesday,11,Autumn,0,0,0,0,1,18,0.0,207,6.05,Tea,10,1207.3
2023-11-15,Wednesday,11,Autumn,0,0,0,0,0,18,0.0,140,10.21,Sandwich,10,1494.64
2023-11-16,Thursday,11,Autumn,0,0,0,0,0,20,0.0,127,10.09,Mocha,10,1131.99
2023-11-17,Friday,11,Autumn,0,0,0,0,0,27,1.9,131,6.45,Tea,10,859.84
2023-11-18,Saturday,11,Autumn,1,0,0,0,0,24,2.7,192,6.15,Pastry,11,1136.21
2023-11-19,Sunday,11,Autumn,1,0,0,1,0,20,0.0,247,9.61,Pastry,11,2682.49
2023-11-20,Monday,11,Autumn,0,0,0,0,0,28,3.1,124,5.07,Pastry,10,553.19
2023-11-21,Tuesday,11,Autumn,0,0,0,1,0,19,9.4,192,7.28,Americano,10,1617.96
2023-11-22,Wednesday,11,Autumn,0,0,0,1,1,27,1.8,239,10.17,Espresso,10,2855.44
2023-11-23,Thursday,11,Autumn,0,1,0,0,0,19,4.1,103,7.36,Cappuccino,10,647.6
2023-11-24,Friday,11,Autumn,0,0,0,1,0,20,1.4,198,5.83,Americano,10,1321.4
2023-11-25,Saturday,11,Autumn,1,0,0,1,0,18,1.1,239,5.94,Americano,11,1677.48
2023-11-26,Sunday,11,Autumn,1,0,0,1,0,23,8.1,219,10.18,Latte,11,2405.33
2023-11-27,Monday,11,Autumn,0,0,0,1,0,30,3.3,168,8.38,Espresso,10,1655.61
2023-11-28,Tuesday,11,Autumn,0,0,0,0,0,25,3.8,140,9.38,Tea,10,1382.03
2023-11-29,Wednesday,11,Autumn,0,0,0,1,0,24,0.0,195,9.16,Mocha,10,1855.49
2023-11-30,Thursday,11,Autumn,0,0,0,0,0,18,3.3,136,7.69,Cappuccino,10,1165.79
2023-12-01,Friday,12,Winter,0,0,0,1,0,13,3.3,167,5.94,Americano,10,1165.38
2023-12-02,Saturday,12,Winter,1,0,0,0,0,18,3.1,202,10.03,Latte,11,2129.91
2023-12-03,Sunday,12,Winter,1,0,0,0,1,5,0.0,241,5.39,Cappuccino,11,1479.11
2023-12-04,Monday,12,Winter,0,0,0,0,0,6,0.0,160,8.14,Latte,10,1155.59
2023-12-05,Tuesday,12,Winter,0,1,0,1,0,13,2.2,181,4.71,Tea,10,909.41
2023-12-06,Wednesday,12,Winter,0,0,0,0,0,7,2.4,143,7.41,Tea,10,1109.37
2023-12-07,Thursday,12,Winter,0,0,0,0,0,10,4.2,119,8.38,Americano,10,1122.46
2023-12-08,Friday,12,Winter,0,0,0,0,0,5,2.5,126,7.55,Latte,10,1000.67
2023-12-09,Saturday,12,Winter,1,0,0,0,0,17,2.4,194,6.13,Mocha,11,1250.7
2023-12-10,Sunday,12,Winter,1,0,0,0,0,11,1.1,216,7.48,Pastry,11,1522.47
2023-12-11,Monday,12,Winter,0,0,0,0,0,6,3.8,150,4.83,Latte,10,845.13
2023-12-12,Tuesday,12,Winter,0,0,0,0,0,6,5.0,152,7.12,Pastry,10,1121.75
2023-12-13,Wednesday,12,Winter,0,0,0,0,0,6,3.2,121,5.33,Mocha,10,541.83
2023-12-14,Thursday,12,Winter,0,0,0,0,0,8,7.4,144,9.14,Tea,10,1353.48
2023-12-15,Friday,12,Winter,0,0,0,0,0,13,1.8,159,9.36,Pastry,10,1631.2
2023-12-16,Saturday,12,Winter,1,0,0,1,0,13,1.4,232,10.37,Espresso,11,2759.88
2023-12-17,Sunday,12,Winter,1,0,0,0,0,16,7.3,178,8.21,Cappuccino,11,1392.0
2023-12-18,Monday,12,Winter,0,0,0,0,0,11,2.9,139,8.2,Tea,10,1037.8
2023-12-19,Tuesday,12,Winter,0,0,0,0,0,8,2.1,124,6.54,Sandwich,10,705.06
2023-12-20,Wednesday,12,Winter,0,1,0,0,0,17,2.2,132,7.43,Sandwich,10,849.17
2023-12-21,Thursday,12,Winter,0,0,0,1,1,10,6.2,224,6.21,Mocha,10,1656.92
2023-12-22,Friday,12,Winter,0,0,0,0,0,5,0.0,134,4.6,Americano,10,517.47
2023-12-23,Saturday,12,Winter,1,0,0,0,0,13,3.6,187,5.39,Americano,11,1000.97
2023-12-24,Sunday,12,Winter,1,0,0,0,0,15,0.0,203,9.76,Tea,11,1890.97
2023-12-25,Monday,12,Winter,0,0,0,1,1,13,2.0,223,5.49,Tea,10,1291.33
2023-12-26,Tuesday,12,Winter,0,0,0,0,0,13,3.7,123,8.81,Mocha,10,1109.5
2023-12-27,Wednesday,12,Winter,0,0,0,0,0,12,4.4,110,6.22,Pastry,10,583.15
2023-12-28,Thursday,12,Winter,0,0,0,0,0,16,3.2,129,10.44,Espresso,10,1381.55
2023-12-29,Friday,12,Winter,0,0,0,0,0,12,5.5,110,4.83,Americano,10,520.51
2023-12-30,Saturday,12,Winter,1,0,0,0,0,11,0.0,211,4.67,Cappuccino,11,1120.86
2023-12-31,Sunday,12,Winter,1,0,0,0,0,11,0.7,209,4.71,Mocha,11,1125.38
2024-01-01,Monday,1,Winter,0,0,0,0,1,10,4.8,175,7.77,Mocha,10,1556.85
2024-01-02,Tuesday,1,Winter,0,0,0,0,1,6,0.2,205,4.59,Cappuccino,10,1013.65
2024-01-03,Wednesday,1,Winter,0,0,0,1,0,16,7.6,164,4.97,Pastry,10,963.63
2024-01-04,Thursday,1,Winter,0,0,0,0,0,7,2.6,146,7.14,Americano,10,1087.94
2024-01-05,Friday,1,Winter,0,0,0,0,0,14,3.2,151,5.63,Tea,10,871.82
2024-01-06,Saturday,1,Winter,1,0,0,1,0,6,0.0,273,5.65,Espresso,11,1794.73
2024-01-07,Sunday,1,Winter,1,0,0,0,1,10,2.7,275,9.04,Mocha,11,2504.78
2024-01-08,Monday,1,Winter,0,0,0,0,1,16,0.0,195,8.53,Sandwich,10,1705.69
2024-01-09,Tuesday,1,Winter,0,0,0,0,0,10,7.9,137,6.71,Latte,10,939.16
2024-01-10,Wednesday,1,Winter,0,0,0,0,0,14,0.0,136,7.58,Latte,10,1089.1
2024-01-11,Thursday,1,Winter,0,0,0,0,0,16,2.9,147,5.8,Latte,10,721.65
2024-01-12,Friday,1,Winter,0,0,0,1,0,9,0.0,161,8.85,Americano,10,1613.32
2024-01-13,Saturday,1,Winter,1,0,0,0,1,9,2.2,265,9.61,Cappuccino,11,2610.32
2024-01-14,Sunday,1,Winter,1,0,0,0,0,9,6.1,194,8.32,Americano,11,1646.82
2024-01-15,Monday,1,Winter,0,0,0,0,0,12,1.8,113,4.71,Latte,10,606.72
2024-01-16,Tuesday,1,Winter,0,0,0,0,0,5,0.5,118,9.42,Americano,10,1143.1
2024-01-17,Wednesday,1,Winter,0,0,0,0,0,6,4.4,110,8.29,Sandwich,10,768.07
2024-01-18,Thursday,1,Winter,0,0,0,1,1,10,3.8,227,6.36,Latte,10,1574.93
2024-01-19,Friday,1,Winter,0,0,0,0,0,7,3.5,127,8.56,Cappuccino,10,1086.69
2024-01-20,Saturday,1,Winter,1,0,0,0,0,11,0.0,214,8.16,Sandwich,11,1755.56
2024-01-21,Sunday,1,Winter,1,0,0,0,0,13,3.2,185,4.7,Cappuccino,11,976.62
2024-01-22,Monday,1,Winter,0,0,0,0,0,18,0.0,133,5.43,Cappuccino,10,825.33
2024-01-23,Tuesday,1,Winter,0,0,0,0,0,5,3.9,138,4.61,Sandwich,10,529.86
2024-01-24,Wednesday,1,Winter,0,0,0,0,0,5,0.0,145,5.79,Sandwich,10,939.18
2024-01-25,Thursday,1,Winter,0,1,0,1,0,10,3.0,159,6.17,Espresso,10,1047.41
2024-01-26,Friday,1,Winter,0,0,0,0,0,13,4.2,143,10.49,Espresso,10,1429.92
2024-01-27,Saturday,1,Winter,1,0,0,0,0,12,2.1,218,5.49,Latte,11,1238.39
2024-01-28,Sunday,1,Winter,1,0,0,0,0,9,0.0,197,10.15,Cappuccino,11,1928.46
2024-01-29,Monday,1,Winter,0,0,0,0,0,16,5.2,117,5.23,Cappuccino,10,746.15
2024-01-30,Tuesday,1,Winter,0,0,0,0,0,12,1.9,154,4.81,Sandwich,10,819.24
2024-01-31,Wednesday,1,Winter,0,0,0,1,0,16,0.0,165,7.11,Pastry,10,1426.86
2024-02-01,Thursday,2,Winter,0,0,0,0,0,5,4.9,107,6.02,Tea,10,748.39
2024-02-02,Friday,2,Winter,0,0,0,0,0,7,5.5,151,8.88,Americano,10,1219.87
2024-02-03,Saturday,2,Winter,1,0,0,0,0,11,7.7,205,9.21,Sandwich,11,1781.74
2024-02-04,Sunday,2,Winter,1,0,0,0,1,18,5.4,250,9.13,Cappuccino,11,2513.48
2024-02-05,Monday,2,Winter,0,0,0,0,0,14,0.3,158,10.19,Espresso,10,1696.78
2024-02-06,Tuesday,2,Winter,0,0,0,0,0,9,2.3,150,6.92,Cappuccino,10,991.01
2024-02-07,Wednesday,2,Winter,0,0,0,0,0,17,4.2,128,10.39,Latte,10,1296.6
2024-02-08,Thursday,2,Winter,0,0,0,0,0,16,0.7,139,8.95,Latte,10,1343.55
2024-02-09,Friday,2,Winter,0,0,0,0,0,13,1.8,133,8.64,Cappuccino,10,1266.13
2024-02-10,Saturday,2,Winter,1,0,0,0,1,16,1.8,264,5.88,Espresso,11,1602.62
2024-02-11,Sunday,2,Winter,1,0,0,0,0,7,3.0,193,9.29,Americano,11,1891.05
2024-02-12,Monday,2,Winter,0,1,0,1,1,11,1.8,225,7.71,Latte,10,2010.49
2024-02-13,Tuesday,2,Winter,0,0,0,0,0,12,0.0,164,9.93,Cappuccino,10,1614.83
2024-02-14,Wednesday,2,Winter,0,0,0,1,0,9,6.5,186,5.74,Tea,10,1087.8
2024-02-15,Thursday,2,Winter,0,0,0,0,0,18,3.3,154,7.94,Espresso,10,1364.43
2024-02-16,Friday,2,Winter,0,0,0,0,0,12,0.0,140,8.36,Americano,10,1181.94
2024-02-17,Saturday,2,Winter,1,0,0,1,0,18,3.7,252,7.64,Sandwich,11,1991.57
2024-02-18,Sunday,2,Winter,1,0,0,0,0,16,3.6,198,6.36,Espresso,11,1204.39
2024-02-19,Monday,2,Winter,0,0,0,1,0,14,2.6,168,6.55,Cappuccino,10,1177.66
2024-02-20,Tuesday,2,Winter,0,0,0,0,0,9,2.8,149,8.8,Americano,10,1415.03
2024-02-21,Wednesday,2,Winter,0,0,0,0,0,17,1.9,154,7.31,Tea,10,998.08
2024-02-22,Thursday,2,Winter,0,0,0,0,0,14,6.4,114,7.36,Mocha,10,835.52
2024-02-23,Friday,2,Winter,0,0,0,1,1,14,2.7,245,9.38,Latte,10,2739.49
2024-02-24,Saturday,2,Winter,1,0,0,0,0,17,4.9,182,5.32,Sandwich,11,942.63
2024-02-25,Sunday,2,Winter,1,0,0,1,1,5,2.4,318,6.2,Cappuccino,11,2327.55
2024-02-26,Monday,2,Winter,0,0,0,0,0,8,0.0,164,7.52,Sandwich,10,1251.17
2024-02-27,Tuesday,2,Winter,0,0,0,0,0,9,0.0,134,6.76,Cappuccino,10,1024.9
2024-02-28,Wednesday,2,Winter,0,0,0,0,0,13,0.0,122,5.18,Cappuccino,10,625.09
2024-02-29,Thursday,2,Winter,0,0,0,0,0,15,2.7,146,5.94,Tea,10,824.78
2024-03-01,Friday,3,Spring,0,1,0,1,0,21,4.5,147,10.31,Latte,10,1778.43
2024-03-02,Saturday,3,Spring,1,0,1,0,0,27,5.0,182,7.38,Mocha,11,1476.77
2024-03-03,Sunday,3,Spring,1,0,1,0,1,26,6.3,232,7.29,Mocha,11,1636.81
2024-03-04,Monday,3,Spring,0,0,1,0,0,26,1.7,101,9.36,Latte,10,846.66
2024-03-05,Tuesday,3,Spring,0,0,1,0,0,21,5.7,127,7.45,Mocha,10,872.71
2024-03-06,Wednesday,3,Spring,0,0,1,0,0,25,0.7,132,7.53,Tea,10,1006.07
2024-03-07,Thursday,3,Spring,0,0,0,0,0,27,0.1,164,7.07,Espresso,10,1101.18
2024-03-08,Friday,3,Spring,0,0,0,0,0,27,1.4,123,7.62,Mocha,10,1051.76
2024-03-09,Saturday,3,Spring,1,0,1,1,0,30,5.8,215,9.46,Americano,11,2298.38
2024-03-10,Sunday,3,Spring,1,0,0,1,0,21,6.4,235,5.64,Pastry,11,1516.19
2024-03-11,Monday,3,Spring,0,0,1,1,0,30,3.2,141,10.43,Americano,10,1555.91
2024-03-12,Tuesday,3,Spring,0,0,1,0,0,29,1.3,125,10.14,Tea,10,1184.53
2024-03-13,Wednesday,3,Spring,0,0,0,0,0,21,2.7,121,5.64,Mocha,10,689.89
2024-03-14,Thursday,3,Spring,0,0,0,1,0,18,2.4,169,6.07,Pastry,10,1067.71
2024-03-15,Friday,3,Spring,0,0,1,0,0,23,3.7,109,10.12,Sandwich,10,1107.54
2024-03-16,Saturday,3,Spring,1,0,1,0,0,30,0.0,171,7.56,Mocha,11,1414.04
2024-03-17,Sunday,3,Spring,1,0,0,0,1,23,0.8,244,9.95,Sandwich,11,2681.7
2024-03-18,Monday,3,Spring,0,0,1,0,0,29,0.0,118,4.89,Latte,10,562.92
2024-03-19,Tuesday,3,Spring,0,1,1,1,0,18,0.0,170,8.77,Mocha,10,1687.6
2024-03-20,Wednesday,3,Spring,0,0,1,0,1,29,5.5,166,6.31,Latte,10,1011.3
2024-03-21,Thursday,3,Spring,0,1,0,0,0,22,5.3,130,7.41,Americano,10,906.77
2024-03-22,Friday,3,Spring,0,0,1,0,0,25,7.0,121,8.88,Espresso,10,1048.25
2024-03-23,Saturday,3,Spring,1,0,0,0,0,26,0.9,222,10.06,Espresso,11,2149.92
2024-03-24,Sunday,3,Spring,1,0,1,1,0,27,6.8,242,8.28,Cappuccino,11,2143.42
2024-03-25,Monday,3,Spring,0,0,1,0,0,29,4.5,94,8.72,Mocha,10,894.32
2024-03-26,Tuesday,3,Spring,0,0,1,0,0,21,8.3,110,6.87,Sandwich,10,821.64
2024-03-27,Wednesday,3,Spring,0,0,0,1,0,24,5.1,151,8.27,Sandwich,10,1444.76
2024-03-28,Thursday,3,Spring,0,0,1,0,0,27,6.9,95,6.67,Americano,10,690.66
2024-03-29,Friday,3,Spring,0,0,0,0,0,20,3.8,119,7.38,Americano,10,834.56
2024-03-30,Saturday,3,Spring,1,0,1,0,0,22,7.1,180,8.06,Tea,11,1398.22
2024-03-31,Sunday,3,Spring,1,0,0,0,1,27,9.3,231,7.4,Tea,11,1805.63
2024-04-01,Monday,4,Spring,0,0,1,0,0,18,3.6,135,5.28,Mocha,10,749.5
2024-04-02,Tuesday,4,Spring,0,0,1,0,0,27,3.1,117,9.43,Latte,10,1006.51
2024-04-03,Wednesday,4,Spring,0,0,1,0,0,22,6.8,108,9.38,Mocha,10,936.21
2024-04-04,Thursday,4,Spring,0,0,1,1,1,28,0.0,237,7.42,Latte,10,1966.55
2024-04-05,Friday,4,Spring,0,0,1,0,0,18,3.7,97,10.07,Cappuccino,10,847.02
2024-04-06,Saturday,4,Spring,1,0,1,0,0,24,1.0,186,9.16,Tea,11,1782.27
2024-04-07,Sunday,4,Spring,1,0,0,1,0,24,6.7,259,5.25,Espresso,11,1643.06
2024-04-08,Monday,4,Spring,0,0,1,0,0,19,0.0,126,10.41,Espresso,10,1308.12
2024-04-09,Tuesday,4,Spring,0,0,1,0,0,21,2.2,104,6.58,Americano,10,757.37
2024-04-10,Wednesday,4,Spring,0,0,1,1,0,21,5.3,156,6.91,Latte,10,1312.4
2024-04-11,Thursday,4,Spring,0,0,1,1,0,30,2.0,190,9.05,Americano,10,1789.47
2024-04-12,Friday,4,Spring,0,0,0,0,0,30,8.0,115,9.87,Espresso,10,1265.63
2024-04-13,Saturday,4,Spring,1,0,1,0,0,20,0.7,216,5.24,Pastry,11,1134.99
2024-04-14,Sunday,4,Spring,1,0,1,0,0,29,3.2,202,5.5,Tea,11,1003.73
2024-04-15,Monday,4,Spring,0,1,0,0,1,30,4.1,195,8.94,Pastry,10,1807.24
2024-04-16,Tuesday,4,Spring,0,0,0,1,0,23,1.3,159,7.34,Sandwich,10,1343.8
2024-04-17,Wednesday,4,Spring,0,0,1,0,0,26,4.1,107,4.98,Espresso,10,397.56
2024-04-18,Thursday,4,Spring,0,0,1,0,0,26,6.4,130,4.69,Cappuccino,10,621.75
2024-04-19,Friday,4,Spring,0,0,1,0,0,26,4.1,101,4.58,Tea,10,608.34
2024-04-20,Saturday,4,Spring,1,0,1,0,1,23,4.1,229,7.49,Sandwich,11,1717.74
2024-04-21,Sunday,4,Spring,1,0,0,0,0,18,0.9,205,5.48,Sandwich,11,1071.54
2024-04-22,Monday,4,Spring,0,0,0,0,0,26,1.8,139,5.93,Sandwich,10,926.06
2024-04-23,Tuesday,4,Spring,0,1,1,1,0,19,0.0,161,6.69,Mocha,10,1104.62
2024-04-24,Wednesday,4,Spring,0,0,1,0,0,21,5.0,106,6.08,Latte,10,707.08
2024-04-25,Thursday,4,Spring,0,0,1,0,0,29,3.7,138,10.29,Espresso,10,1523.67
2024-04-26,Friday,4,Spring,0,0,1,0,0,27,4.3,139,8.59,Sandwich,10,1284.84
2024-04-27,Saturday,4,Spring,1,1,1,1,0,26,4.0,218,8.31,Espresso,11,1845.09
2024-04-28,Sunday,4,Spring,1,0,0,0,0,19,0.0,211,9.09,Mocha,11,2035.74
2024-04-29,Monday,4,Spring,0,0,0,0,0,28,2.5,116,6.81,Americano,10,696.06
2024-04-30,Tuesday,4,Spring,0,0,1,0,0,21,10.5,89,5.23,Americano,10,395.02
2024-05-01,Wednesday,5,Spring,0,0,0,1,0,25,5.7,172,5.51,Mocha,10,972.08
2024-05-02,Thursday,5,Spring,0,0,0,0,1,29,5.4,210,5.73,Latte,10,1344.35
2024-05-03,Friday,5,Spring,0,0,0,0,0,18,0.0,122,7.23,Tea,10,911.17
2024-05-04,Saturday,5,Spring,1,0,0,1,0,20,2.6,225,6.65,Mocha,11,1625.38
2024-05-05,Sunday,5,Spring,1,0,0,1,0,23,3.4,251,6.51,Espresso,11,1834.44
2024-05-06,Monday,5,Spring,0,0,0,1,0,18,0.0,179,8.2,Sandwich,10,1599.52
2024-05-07,Tuesday,5,Spring,0,0,0,0,0,28,4.7,121,7.77,Pastry,10,1067.53
2024-05-08,Wednesday,5,Spring,0,0,0,0,0,26,4.8,122,5.73,Sandwich,10,753.81
2024-05-09,Thursday,5,Spring,0,0,0,1,0,19,7.8,145,9.43,Latte,10,1554.95
2024-05-10,Friday,5,Spring,0,0,0,0,0,24,4.2,129,9.85,Pastry,10,1228.49
2024-05-11,Saturday,5,Spring,1,0,0,0,0,23,3.0,187,7.04,Pastry,11,1400.45
2024-05-12,Sunday,5,Spring,1,0,0,0,0,24,7.5,213,8.16,Mocha,11,1845.04
2024-05-13,Monday,5,Spring,0,0,0,0,0,27,0.0,148,6.8,Latte,10,1020.11
2024-05-14,Tuesday,5,Spring,0,0,0,0,0,26,2.0,120,5.1,Mocha,10,513.6
2024-05-15,Wednesday,5,Spring,0,0,0,0,0,27,0.0,125,7.04,Americano,10,732.12
2024-05-16,Thursday,5,Spring,0,0,0,1,0,23,1.5,197,10.09,Sandwich,10,2268.11
2024-05-17,Friday,5,Spring,0,0,0,1,0,25,4.5,186,6.36,Pastry,10,1413.66
2024-05-18,Saturday,5,Spring,1,0,0,1,0,28,6.7,250,8.39,Pastry,11,2328.55
2024-05-19,Sunday,5,Spring,1,0,0,0,0,30,2.5,191,7.83,Sandwich,11,1368.18
2024-05-20,Monday,5,Spring,0,0,0,0,0,26,2.9,149,5.81,Americano,10,795.68
2024-05-21,Tuesday,5,Spring,0,0,0,1,0,20,2.2,206,6.23,Cappuccino,10,1331.16
2024-05-22,Wednesday,5,Spring,0,0,0,0,1,23,0.9,186,5.16,Latte,10,1082.22
2024-05-23,Thursday,5,Spring,0,0,0,1,1,18,1.7,219,9.32,Espresso,10,2237.88
2024-05-24,Friday,5,Spring,0,0,0,0,0,21,1.3,147,6.19,Tea,10,931.48
2024-05-25,Saturday,5,Spring,1,0,0,0,0,21,5.6,183,9.2,Mocha,11,1694.87
2024-05-26,Sunday,5,Spring,1,0,0,0,0,20,6.5,190,9.82,Mocha,11,1909.98
2024-05-27,Monday,5,Spring,0,0,0,0,1,30,1.3,198,9.88,Pastry,10,2159.48
2024-05-28,Tuesday,5,Spring,0,0,0,0,1,26,1.4,183,9.81,Mocha,10,1905.72
2024-05-29,Wednesday,5,Spring,0,0,0,0,0,30,0.2,125,8.82,Tea,10,1029.67
2024-05-30,Thursday,5,Spring,0,0,0,0,0,26,6.5,129,5.77,Tea,10,647.25
2024-05-31,Friday,5,Spring,0,0,0,0,0,18,4.6,132,5.14,Mocha,10,730.48
2024-06-01,Saturday,6,Summer,1,0,0,0,1,29,4.2,240,4.66,Americano,11,1072.72
2024-06-02,Sunday,6,Summer,1,0,0,0,0,28,2.7,226,9.21,Americano,11,2139.14
2024-06-03,Monday,6,Summer,0,0,0,0,0,38,0.0,138,8.79,Tea,10,1130.95
2024-06-04,Tuesday,6,Summer,0,0,0,1,0,35,4.2,162,4.64,Sandwich,10,817.02
2024-06-05,Wednesday,6,Summer,0,0,0,0,0,35,0.0,149,5.52,Latte,10,865.73
2024-06-06,Thursday,6,Summer,0,0,0,0,0,40,3.1,150,5.41,Sandwich,10,666.45
2024-06-07,Friday,6,Summer,0,0,0,0,0,37,0.0,165,5.75,Tea,10,912.79
2024-06-08,Saturday,6,Summer,1,0,0,0,0,39,0.2,207,7.82,Sandwich,11,1561.6
2024-06-09,Sunday,6,Summer,1,0,0,0,0,33,1.0,231,10.4,Latte,11,2450.26
2024-06-10,Monday,6,Summer,0,0,0,0,0,39,0.9,132,5.78,Sandwich,10,839.04
2024-06-11,Tuesday,6,Summer,0,0,0,0,0,29,4.9,119,9.14,Tea,10,1001.72
2024-06-12,Wednesday,6,Summer,0,0,0,0,1,39,2.0,181,4.62,Latte,10,891.35
2024-06-13,Thursday,6,Summer,0,0,0,0,0,38,0.0,147,6.88,Tea,10,1157.09
2024-06-14,Friday,6,Summer,0,0,0,0,1,32,0.0,218,10.31,Americano,10,2484.79
2024-06-15,Saturday,6,Summer,1,0,0,1,1,31,0.0,301,5.16,Latte,11,1866.27
2024-06-16,Sunday,6,Summer,1,0,0,0,0,35,1.5,230,7.11,Espresso,11,1616.75
